VRPrueba
0
0
0
0
0
0
0
0
0
0
1251389,125
897110,875
4864182,125
0
1855353,5
13481506,63
1230886,125
3874263,875
4519120,375
2207895
7095283,313
1651000,25
3207073,001
4161913,375
4880286
7623530,437
11839772,69
11477265,81
11443675,44
21350622,25
21552415,31
17430959
20935039,19
18463609,25
19303300,13
21336533,5
30879459,13
28315606,13
35187403,63
34647203,75
42508154,63
49634386,75
42827668,56
49598499,31
64456172,56
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
680627,062
0
0
0
0
0
969899,125
1900156,25
2014437,5
3819872,625
3554841,812
5794279,5
5615766,875
3601186,938
6969031,375
7525837,75
6899891
2786866,812
7624774,25
7896226,25
11223112,75
5256426,75
14179482,31
1160816,875
7824928,375
12998100,25
14625475,81
14779586,75
10715733,19
9502769,062
20919137,81
11678593,25
16229060,94
3772365,124
7232740,562
17523488,5
12513999,63
18490775,5
10204922,75
27537403,63
23196903,13
13480224,63
19929646,38
11317212,63
5383445,812
29379807,75
29567547,75
31572330,69
34616088,5
16205093,88
26460669,13
17545390,31
37559531,19
27052012,75
16484836,31
35795225,75
2880857,375
9915978
29270885,63
53974298,75
19453206,5
12182801,19
28155862,81
29386334,44
9631483
12541630,81
38696982,13
4490660,75
27532735
9944632,938
31848044,25
37467812
17314814,56
9710811,624
25745701,63
54804298,31
48298192,88
6533892,125
13193982,56
70172751,13
19753360,88
55566193,81
60800472,88
43673200,13
45717394,5
22376324,06
56414734,75
8120651,5
59802769,94
11407575,94
42942947,75
54761900,63
21801292,25
64254806,5
69937511,44
44593897,81
17323497,5
24373138,44
59902098,88
5946184,5
29990416,38
36554690,88
14186147,38
46412856
19944164,38
27948984,88
65242533
40329943
3096511,875
23127167,69
27948476,5
68813337,38
8972451,25
21988786,75
61099072,88
26431697
45322755,69
44284581,88
18343857
24860398,25
65164305
19324516
55462731,94
61435888,63
39793364
37923954,88
17752537,38
19533230,25
48601124,88
31444099,88
35287286,63
36655800,63
19894512,75
42127204,25
17100590,06
25356949,63
28632582,25
33463456
11185824,5
42320089,94
9022633,5
27828753,75
34582992,81
14579943,88
45587253,81
22214097,5
40969236,38
7805646,938
28205959
24753357,5
28149462,5
12885460,63
33289261,13
17393305,25
26320199,81
24817233,63
27674972,94
18095689,5
11061615
18829206,88
6622381,562
19957909,38
14994471,75
18353271,19
19092909,88
22511562,63
18461331,19
15725654,75
19870640
18079549,88
17670865,88
8697308,625
4281467,938
11113160,25
0
0
1530068,312
10964185,13
3160221,125
0
0
0
0
0
0
0
0
5072369,375
3799641,625
4464485,375
4978548,5
851294,688
4001791,875
5588285,125
653138,688
4329523,875
8166722,437
6682246,938
4719309,562
6366998,437
4570092,25
1641973,938
2286320,188
5746739,75
4479619,875
2704540,688
7369588,5
4779127,875
4532164,438
3075983,312
2370823,062
2540797
6098667,062
8907095,312
4614087,938
3404523,5
3717697,5
3647128,875
4433477,625
11390983,5
2289736,063
8148477,188
4590630,625
7754177,75
13347286
3800836,375
6834767
15810032,56
3442947,625
7055622,375
7835554,5
0
6195023,5
8691720,874
8922091
7668036,5
810866,75
1803725,75
11513553,63
7010867,5
4203930,938
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1022176,312
0
0
919953,938
0
955482,188
0
1394111,125
1496072,5
0
0
628494,375
0
1244294,75
0
0
0
0
2934850,062
1915199,25
0
5119793,125
3113128,125
0
3402977,062
1405107,25
3529825,625
0
5060927,5
1068865,25
5486130,875
2259528
3630635,438
2460824
6493385,75
6512253,125
7037587,562
4673781,75
2398907,312
1430339,5
1029486,5
667204
2425349,125
5814414,125
2985081,125
0
5265037,125
2322004,25
5812475,875
2105980,687
0
6455826,625
8457750,625
8890724,938
0
4422776,375
5437466,188
5929260
2623282,812
8395501,625
7227523,25
5018009,5
8569006,562
0
2985780,312
3231982,375
4552244,125
0
5381438
8835378,624
10534438,44
0
0
3992490
5763379,875
11466635,5
8254448,688
1810480,312
10076822,06
11009781,31
5869965,5
9654109,5
8127479,562
9482440,125
2683998,438
0
6291513,376
9653545,938
8230366,063
5459902
2556024,938
4141075,375
9416330,375
10754803,38
2581852,125
12146010,94
12217781,13
4361482
1102899,125
6107377,688
11243723,13
8963058,5
2305636,875
1885706,5
11389740,88
4077198
4406265,25
10493906,81
5806200,5
961736,375
7951645,625
2435207,75
0
1726350,375
9169175,063
2478929,688
1882841,813
4442659,625
8253261,188
7292113,25
1978735,375
2933951,812
3994883,375
9121407,812
8464104,062
5050895,687
948844,812
3777801,75
4154615,625
7272349,562
4943139,25
6901211,375
7031379,5
4223657,625
6031916,687
7277660,25
4154883,375
2787936,75
3060006,375
9213094,625
7137733,188
1951533,187
7374478,125
1109326,25
4593140,625
7676906,5
6197844,125
6550936,5
2312814,875
7520935,375
6066400,5
0
6011165,125
4846208,25
6551883,562
0
3621954,875
877080,5
4544693
4259328,125
1803675,688
5175692,688
0
3628080,375
0
4105940,563
6364040,312
2611689
4925367,188
2561872
0
3658684
3136397,75
3767327,875
1321500,375
4241988,75
3198196,812
2963192,625
3090849,875
2232887,25
2891712,812
1695293,688
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
746081,5
0
0
0
0
971564,188
0
634456,812
0
593172
1285335,125
0
1864266,375
864674
758490,75
1141073,875
954367,875
1066988,75
634561,75
2036037,937
0
740876,438
1593944
0
0
1757833,062
761143,562
657013,125
1902343,063
951076,188
3036127,563
1966194,937
1581971
942469,875
1073575,75
2228834,875
2237341,625
1827101,625
2808833,062
3138731,375
2759739,75
3935804,813
1948163,875
2975539
2944378,375
2098803,75
1206529,875
1697864,625
1593640,126
969793,875
3176778
4060561
2517693,75
2100994,5
2584042,312
3582901,438
748122,562
1374229,312
2234303,25
866597,375
0
0
0
0
0
0
763709,688
0
0
0
725753,125
958741,938
698402
0
877981,125
0
1761985,063
0
938317,188
651239,062
0
0
1352608,375
0
1447043,625
0
2058077,562
1696639,312
733137,125
1928225,875
2028113,062
1859101,438
968139,5
0
1036856,875
953624,75
0
1746323,625
0
1953229,125
1103508,125
729950,875
871428,938
1085961,625
2514640,187
0
1219724,625
1134502,75
852420,5
2232294,687
1248736
1037801,438
778634,438
2203475,5
0
0
1163812,5
0
1542942,75
1799701,937
0
0
0
0
0
0
0
879880,75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
793143,5
0
0
0
0
599955,5
0
0
0
0
659891,5
753133,312
601025,562
3683546,375
0
889181,875
1940782,062
3254072,25
2446809,375
8383904,438
5242927,875
2053749,688
698497,25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1282746,062
0
0
833363,438
0
1286256,25
588869,062
2680986,687
1670881
1234884,5
0
1004181,938
3434918,75
4527402,875
4923562,876
4469280,625
615391,438
5813469,875
3515107,062
0
5983014,875
873053,75
3714923,5
2898585,062
6508705,5
4980813,375
6398654,625
6490394
4337366,5
1924489,938
6779115,125
4715716,875
0
5973549,125
5668298,813
6211160,625
6853516,875
1451925,876
7014216,625
9338551,875
4210096,5
7081423,25
6945518,313
0
7739600,438
5864474,625
6447663,125
5602819,063
8464431,375
4789516,75
1882237,5
7266643,188
8539673,062
11945583,94
952683,812
9869597,125
9091282,5
8159056,5
8523984,687
5546635,562
10147576,94
5037650,375
8486946,5
4877017,875
2954276,749
7171835,813
5230118
10280438,62
4355668,688
8087112,75
9162087,375
8932635
11914578,06
3839395,937
11890707,88
8463596,812
9085414,313
9172086,375
9148231,812
9034581,188
4880390,625
4190444,812
8549537,125
8914545,125
5998212,438
8948179,563
8092077,437
7453169,5
4690214,25
3594221,375
8371904,438
4581155,813
8150593,312
8827219
9939562,251
8105459,875
7722293,875
4838433,25
9868732,312
6294417,438
6115115,187
9717264,75
8051135,5
9692831,062
6648501,562
7921950,937
7614398,063
7035426,125
7625584,375
5804050,813
6558573,125
0
4718711,25
3548506,5
5565083,5
3683946,063
3520454
2041972,875
823028,812
0
0
0
0
0
0
0
0
